PID    | TIME
11780  | 21:25:19.349559
10448  | 21:25:19.353561
6652   | 21:25:19.357561
9716   | 21:25:19.361562
11444  | 21:25:19.365563
6576   | 21:25:19.369564
2928   | 21:25:19.374565
9916   | 21:25:19.378566
10688  | 21:25:19.382567
3200   | 21:25:19.386568
11156  | 21:25:19.390569
10656  | 21:25:19.395569
11636  | 21:25:19.399571
11312  | 21:25:19.404572
12088  | 21:25:19.408573
11284  | 21:25:19.413573
6584   | 21:25:19.417575
9748   | 21:25:19.422576
10904  | 21:25:19.427577
7720   | 21:25:19.431578
10860  | 21:25:19.435579
11352  | 21:25:19.440579
11192  | 21:25:19.444581
12000  | 21:25:19.450582
10652  | 21:25:19.454583
7936   | 21:25:19.459584
8324   | 21:25:19.463586
6136   | 21:25:19.467586
10516  | 21:25:19.472587
5728   | 21:25:19.476589
1600   | 21:25:19.480589
6996   | 21:25:19.484590
11780  | 21:25:19.488591
10448  | 21:25:19.492591
6652   | 21:25:19.497592
9716   | 21:25:19.501593
11444  | 21:25:19.504594
6576   | 21:25:19.508595
2928   | 21:25:19.513596
9916   | 21:25:19.517597
10688  | 21:25:19.521598
3200   | 21:25:19.525599
11156  | 21:25:19.529601
10656  | 21:25:19.533601
11636  | 21:25:19.537602
11312  | 21:25:19.541603
12088  | 21:25:19.545604
11284  | 21:25:19.549604
6584   | 21:25:19.553606
9748   | 21:25:19.557606
10904  | 21:25:19.561607
7720   | 21:25:19.565609
10860  | 21:25:19.569609
11352  | 21:25:19.573611
11192  | 21:25:19.577611
12000  | 21:25:19.581612
10652  | 21:25:19.585613
7936   | 21:25:19.590614
8324   | 21:25:19.595615
6136   | 21:25:19.599616
10516  | 21:25:19.603617
5728   | 21:25:19.608618
1600   | 21:25:19.612619
6996   | 21:25:19.616620
11780  | 21:25:19.621621
10448  | 21:25:19.625622
6652   | 21:25:19.629623
9716   | 21:25:19.633624
11444  | 21:25:19.637624
6576   | 21:25:19.641625
2928   | 21:25:19.645626
9916   | 21:25:19.649627
10688  | 21:25:19.655628
3200   | 21:25:19.659629
11156  | 21:25:19.663631
10656  | 21:25:19.667631
11636  | 21:25:19.671632
11312  | 21:25:19.675633
12088  | 21:25:19.679634
11284  | 21:25:19.683635
6584   | 21:25:19.687636
9748   | 21:25:19.691636
10904  | 21:25:19.695637
7720   | 21:25:19.699639
10860  | 21:25:19.703639
11352  | 21:25:19.707640
11192  | 21:25:19.711641
12000  | 21:25:19.715642
10652  | 21:25:19.719643
7936   | 21:25:19.724644
8324   | 21:25:19.728645
6136   | 21:25:19.733646
10516  | 21:25:19.737647
5728   | 21:25:19.741648
1600   | 21:25:19.745649
6996   | 21:25:19.750649
11780  | 21:25:19.754650
10448  | 21:25:19.757651
6652   | 21:25:19.761652
9716   | 21:25:19.765654
11444  | 21:25:19.770654
6576   | 21:25:19.773655
2928   | 21:25:19.777657
9916   | 21:25:19.782657
10688  | 21:25:19.786658
3200   | 21:25:19.790659
11156  | 21:25:19.794660
10656  | 21:25:19.799661
11636  | 21:25:19.803662
11312  | 21:25:19.807663
12088  | 21:25:19.811664
11284  | 21:25:19.815665
6584   | 21:25:19.819665
9748   | 21:25:19.823667
10904  | 21:25:19.827668
7720   | 21:25:19.831668
10860  | 21:25:19.835670
11352  | 21:25:19.839670
11192  | 21:25:19.843671
12000  | 21:25:19.847672
10652  | 21:25:19.851673
7936   | 21:25:19.855674
8324   | 21:25:19.859674
6136   | 21:25:19.863676
10516  | 21:25:19.867676
5728   | 21:25:19.873678
1600   | 21:25:19.877678
6996   | 21:25:19.881679
11780  | 21:25:19.885681
10448  | 21:25:19.889681
6652   | 21:25:19.893682
9716   | 21:25:19.897683
11444  | 21:25:19.902684
6576   | 21:25:19.906685
2928   | 21:25:19.910686
9916   | 21:25:19.914687
10688  | 21:25:19.918688
3200   | 21:25:19.923689
11156  | 21:25:19.927690
10656  | 21:25:19.932692
11636  | 21:25:19.937692
11312  | 21:25:19.941693
12088  | 21:25:19.945694
11284  | 21:25:19.949695
6584   | 21:25:19.953696
9748   | 21:25:19.957697
10904  | 21:25:19.961698
7720   | 21:25:19.965699
10860  | 21:25:19.969699
11352  | 21:25:19.973701
11192  | 21:25:19.978701
12000  | 21:25:19.982702
10652  | 21:25:19.986704
7936   | 21:25:19.991704
8324   | 21:25:19.995705
6136   | 21:25:19.999706
10516  | 21:25:20.003707
5728   | 21:25:20.007708
1600   | 21:25:20.011708
6996   | 21:25:20.015710
11780  | 21:25:20.020711
10448  | 21:25:20.024712
6652   | 21:25:20.028713
9716   | 21:25:20.032714
11444  | 21:25:20.036715
6576   | 21:25:20.040715
2928   | 21:25:20.044724
9916   | 21:25:20.048717
10688  | 21:25:20.052718
3200   | 21:25:20.056720
11156  | 21:25:20.060720
10656  | 21:25:20.064721
11636  | 21:25:20.068722
11312  | 21:25:20.072723
12088  | 21:25:20.076724
11284  | 21:25:20.080725
6584   | 21:25:20.084725
9748   | 21:25:20.088727
10904  | 21:25:20.092727
7720   | 21:25:20.096728
10860  | 21:25:20.100729
11352  | 21:25:20.104730
11192  | 21:25:20.108731
12000  | 21:25:20.112732
10652  | 21:25:20.117733
7936   | 21:25:20.121734
8324   | 21:25:20.126735
6136   | 21:25:20.131736
10516  | 21:25:20.135737
5728   | 21:25:20.139738
1600   | 21:25:20.143739
6996   | 21:25:20.147739
11780  | 21:25:20.151740
10448  | 21:25:20.155741
6652   | 21:25:20.159743
9716   | 21:25:20.164743
11444  | 21:25:20.168744
6576   | 21:25:20.172746
2928   | 21:25:20.176746
9916   | 21:25:20.180747
10688  | 21:25:20.184748
3200   | 21:25:20.188749
11156  | 21:25:20.192750
10656  | 21:25:20.196751
11636  | 21:25:20.200752
11312  | 21:25:20.204752
12088  | 21:25:20.209753
11284  | 21:25:20.213755
6584   | 21:25:20.218756
9748   | 21:25:20.222756
10904  | 21:25:20.226758
7720   | 21:25:20.230758
10860  | 21:25:20.234759
11352  | 21:25:20.238761
11192  | 21:25:20.242761
12000  | 21:25:20.246763
10652  | 21:25:20.251764
7936   | 21:25:20.256765
8324   | 21:25:20.260765
6136   | 21:25:20.264766
10516  | 21:25:20.268767
5728   | 21:25:20.272768
1600   | 21:25:20.276769
6996   | 21:25:20.280770
11780  | 21:25:20.284770
10448  | 21:25:20.288772
6652   | 21:25:20.292772
9716   | 21:25:20.296773
11444  | 21:25:20.300774
6576   | 21:25:20.304775
2928   | 21:25:20.308776
9916   | 21:25:20.312777
10688  | 21:25:20.316778
3200   | 21:25:20.320779
11156  | 21:25:20.325780
10656  | 21:25:20.329781
11636  | 21:25:20.333782
11312  | 21:25:20.338783
12088  | 21:25:20.342783
11284  | 21:25:20.346785
6584   | 21:25:20.350785
9748   | 21:25:20.354786
10904  | 21:25:20.358787
7720   | 21:25:20.362788
10860  | 21:25:20.366789
11352  | 21:25:20.370790
11192  | 21:25:20.374791
12000  | 21:25:20.378792
10652  | 21:25:20.382793
7936   | 21:25:20.386793
8324   | 21:25:20.391795
6136   | 21:25:20.395796
10516  | 21:25:20.399796
5728   | 21:25:20.403798
1600   | 21:25:20.407799
6996   | 21:25:20.411799
11780  | 21:25:20.415800
10448  | 21:25:20.419801
6652   | 21:25:20.424808
9716   | 21:25:20.428803
11444  | 21:25:20.432805
6576   | 21:25:20.436805
2928   | 21:25:20.440806
9916   | 21:25:20.444807
10688  | 21:25:20.448808
3200   | 21:25:20.452809
11156  | 21:25:20.456810
10656  | 21:25:20.460810
11636  | 21:25:20.465811
11312  | 21:25:20.469813
12088  | 21:25:20.473813
11284  | 21:25:20.477814
6584   | 21:25:20.481815
9748   | 21:25:20.485816
10904  | 21:25:20.489817
7720   | 21:25:20.493818
10860  | 21:25:20.497819
11352  | 21:25:20.501819
11192  | 21:25:20.504820
12000  | 21:25:20.508821
10652  | 21:25:20.512822
7936   | 21:25:20.516823
8324   | 21:25:20.520824
6136   | 21:25:20.524825
10516  | 21:25:20.528826
5728   | 21:25:20.532827
1600   | 21:25:20.536827
6996   | 21:25:20.540829
11780  | 21:25:20.544829
10448  | 21:25:20.548831
6652   | 21:25:20.552831
9716   | 21:25:20.556832
11444  | 21:25:20.560833
6576   | 21:25:20.564834
2928   | 21:25:20.568835
9916   | 21:25:20.572836
10688  | 21:25:20.576836
3200   | 21:25:20.580837
11156  | 21:25:20.584839
10656  | 21:25:20.588839
11636  | 21:25:20.592840
11312  | 21:25:20.596841
12088  | 21:25:20.599842
11284  | 21:25:20.603842
6584   | 21:25:20.607844
9748   | 21:25:20.612844
10904  | 21:25:20.616845
7720   | 21:25:20.620847
10860  | 21:25:20.625847
11352  | 21:25:20.630849
11192  | 21:25:20.634850
12000  | 21:25:20.638851
10652  | 21:25:20.642851
7936   | 21:25:20.646852
8324   | 21:25:20.650854
6136   | 21:25:20.654854
10516  | 21:25:20.658855
5728   | 21:25:20.662856
1600   | 21:25:20.666857
6996   | 21:25:20.670858
11780  | 21:25:20.674858
10448  | 21:25:20.677859
6652   | 21:25:20.681861
9716   | 21:25:20.685861
11444  | 21:25:20.689862
6576   | 21:25:20.693863
2928   | 21:25:20.697864
9916   | 21:25:20.701865
10688  | 21:25:20.705866
3200   | 21:25:20.709867
11156  | 21:25:20.713867
10656  | 21:25:20.717869
11636  | 21:25:20.721869
11312  | 21:25:20.725871
12088  | 21:25:20.729872
11284  | 21:25:20.733872
6584   | 21:25:20.737873
9748   | 21:25:20.741874
10904  | 21:25:20.745875
7720   | 21:25:20.749876
10860  | 21:25:20.754889
11352  | 21:25:20.758878
11192  | 21:25:20.762879
12000  | 21:25:20.766880
10652  | 21:25:20.770880
7936   | 21:25:20.774881
8324   | 21:25:20.778883
6136   | 21:25:20.782883
10516  | 21:25:20.786884
5728   | 21:25:20.790885
1600   | 21:25:20.794886
6996   | 21:25:20.798887
11780  | 21:25:20.802888
10448  | 21:25:20.806888
6652   | 21:25:20.810890
9716   | 21:25:20.814891
11444  | 21:25:20.819891
6576   | 21:25:20.823892
2928   | 21:25:20.827893
9916   | 21:25:20.831894
10688  | 21:25:20.835895
3200   | 21:25:20.839896
11156  | 21:25:20.843897
10656  | 21:25:20.847898
11636  | 21:25:20.851898
11312  | 21:25:20.855899
12088  | 21:25:20.859900
11284  | 21:25:20.862902
6584   | 21:25:20.866902
9748   | 21:25:20.870903
10904  | 21:25:20.875905
7720   | 21:25:20.879905
10860  | 21:25:20.883906
11352  | 21:25:20.887907
11192  | 21:25:20.891907
12000  | 21:25:20.895909
10652  | 21:25:20.900910
7936   | 21:25:20.904911
8324   | 21:25:20.908912
6136   | 21:25:20.912912
10516  | 21:25:20.916913
5728   | 21:25:20.919914
1600   | 21:25:20.924915
6996   | 21:25:20.929917
11780  | 21:25:20.933917
10448  | 21:25:20.940919
6652   | 21:25:20.947921
9716   | 21:25:20.954922
11444  | 21:25:20.959923
6576   | 21:25:20.964925
2928   | 21:25:20.970926
9916   | 21:25:20.974927
10688  | 21:25:20.979927
3200   | 21:25:20.985930
11156  | 21:25:20.990930
10656  | 21:25:20.996932
11636  | 21:25:21.000932
11312  | 21:25:21.004933
12088  | 21:25:21.008935
11284  | 21:25:21.012935
6584   | 21:25:21.016936
9748   | 21:25:21.020937
10904  | 21:25:21.024938
7720   | 21:25:21.028939
10860  | 21:25:21.032939
11352  | 21:25:21.037940
11192  | 21:25:21.041942
12000  | 21:25:21.045943
10652  | 21:25:21.049943
7936   | 21:25:21.053944
8324   | 21:25:21.057945
6136   | 21:25:21.061946
10516  | 21:25:21.065947
5728   | 21:25:21.069948
1600   | 21:25:21.074959
6996   | 21:25:21.078950
11780  | 21:25:21.082951
10448  | 21:25:21.086952
6652   | 21:25:21.090952
9716   | 21:25:21.095953
11444  | 21:25:21.099954
6576   | 21:25:21.102955
2928   | 21:25:21.106956
9916   | 21:25:21.110957
10688  | 21:25:21.114958
3200   | 21:25:21.118959
11156  | 21:25:21.123961
10656  | 21:25:21.128961
11636  | 21:25:21.132962
11312  | 21:25:21.137963
12088  | 21:25:21.141965
11284  | 21:25:21.145966
6584   | 21:25:21.150966
9748   | 21:25:21.155967
10904  | 21:25:21.160968
7720   | 21:25:21.165969
10860  | 21:25:21.170970
11352  | 21:25:21.175973
11192  | 21:25:21.180973
12000  | 21:25:21.185974
10652  | 21:25:21.190975
7936   | 21:25:21.194976
8324   | 21:25:21.201978
6136   | 21:25:21.206979
10516  | 21:25:21.210980
5728   | 21:25:21.215982
1600   | 21:25:21.219982
6996   | 21:25:21.224983
11780  | 21:25:21.229984
10448  | 21:25:21.233985
6652   | 21:25:21.237986
9716   | 21:25:21.241987
11444  | 21:25:21.247988
6576   | 21:25:21.252989
2928   | 21:25:21.258990
9916   | 21:25:21.263991
10688  | 21:25:21.268993
3200   | 21:25:21.273994
11156  | 21:25:21.278995
10656  | 21:25:21.283996
11636  | 21:25:21.288997
11312  | 21:25:21.292998
12088  | 21:25:21.297999
11284  | 21:25:21.303000
6584   | 21:25:21.308002
9748   | 21:25:21.313003
10904  | 21:25:21.318004
7720   | 21:25:21.324005
10860  | 21:25:21.328006
11352  | 21:25:21.333007
11192  | 21:25:21.338009
12000  | 21:25:21.343009
10652  | 21:25:21.350012
7936   | 21:25:21.357013
8324   | 21:25:21.364014
6136   | 21:25:21.370017
10516  | 21:25:21.375026
5728   | 21:25:21.380018
1600   | 21:25:21.386020
6996   | 21:25:21.393021
11780  | 21:25:21.398023
10448  | 21:25:21.403024
6652   | 21:25:21.408024
9716   | 21:25:21.413025
11444  | 21:25:21.419027
6576   | 21:25:21.424028
2928   | 21:25:21.428029
9916   | 21:25:21.433031
10688  | 21:25:21.437031
3200   | 21:25:21.441031
11156  | 21:25:21.445033
10656  | 21:25:21.450034
11636  | 21:25:21.455035
11312  | 21:25:21.460036
12088  | 21:25:21.465037
11284  | 21:25:21.471039
6584   | 21:25:21.476039
9748   | 21:25:21.481041
10904  | 21:25:21.486042
7720   | 21:25:21.491043
10860  | 21:25:21.495044
11352  | 21:25:21.499045
11192  | 21:25:21.503046
12000  | 21:25:21.507046
10652  | 21:25:21.512048
7936   | 21:25:21.516049
8324   | 21:25:21.520049
6136   | 21:25:21.524051
10516  | 21:25:21.528051
5728   | 21:25:21.532053
1600   | 21:25:21.536053
6996   | 21:25:21.540054
11780  | 21:25:21.545055
10448  | 21:25:21.549056
6652   | 21:25:21.553057
9716   | 21:25:21.557058
11444  | 21:25:21.561059
6576   | 21:25:21.565060
2928   | 21:25:21.569060
9916   | 21:25:21.573061
10688  | 21:25:21.577062
3200   | 21:25:21.581063
11156  | 21:25:21.585064
10656  | 21:25:21.589065
11636  | 21:25:21.593066
11312  | 21:25:21.597067
12088  | 21:25:21.601068
11284  | 21:25:21.614033
6584   | 21:25:21.619035
9748   | 21:25:21.623038
10904  | 21:25:21.627037
7720   | 21:25:21.631038
10860  | 21:25:21.635039
11352  | 21:25:21.640040
11192  | 21:25:21.645043
12000  | 21:25:21.649043
10652  | 21:25:21.653044
7936   | 21:25:21.657045
8324   | 21:25:21.661046
6136   | 21:25:21.665046
10516  | 21:25:21.669047
5728   | 21:25:21.673048
1600   | 21:25:21.678050
6996   | 21:25:21.682051
11780  | 21:25:21.686052
10448  | 21:25:21.690052
6652   | 21:25:21.695054
9716   | 21:25:21.698053
11444  | 21:25:21.703056
6576   | 21:25:21.707057
2928   | 21:25:21.711058
9916   | 21:25:21.715057
10688  | 21:25:21.719058
3200   | 21:25:21.723059
11156  | 21:25:21.727060
10656  | 21:25:21.731061
11636  | 21:25:21.735062
11312  | 21:25:21.739063
12088  | 21:25:21.743064
11284  | 21:25:21.747065
6584   | 21:25:21.751066
9748   | 21:25:21.755067
10904  | 21:25:21.759068
7720   | 21:25:21.763068
10860  | 21:25:21.768070
11352  | 21:25:21.772071
11192  | 21:25:21.776072
12000  | 21:25:21.780072
10652  | 21:25:21.784074
7936   | 21:25:21.788074
8324   | 21:25:21.792076
6136   | 21:25:21.796076
10516  | 21:25:21.801078
5728   | 21:25:21.805079
1600   | 21:25:21.809080
6996   | 21:25:21.813080
11780  | 21:25:21.817081
10448  | 21:25:21.821082
6652   | 21:25:21.825082
9716   | 21:25:21.829083
11444  | 21:25:21.833085
6576   | 21:25:21.837086
2928   | 21:25:21.841087
9916   | 21:25:21.845088
10688  | 21:25:21.849089
3200   | 21:25:21.853089
11156  | 21:25:21.857090
10656  | 21:25:21.861091
11636  | 21:25:21.865092
11312  | 21:25:21.869093
12088  | 21:25:21.874094
11284  | 21:25:21.878094
6584   | 21:25:21.882096
9748   | 21:25:21.886097
10904  | 21:25:21.890098
7720   | 21:25:21.894099
10860  | 21:25:21.899099
11352  | 21:25:21.905100
11192  | 21:25:21.909101
12000  | 21:25:21.914102
10652  | 21:25:21.918104
7936   | 21:25:21.923104
8324   | 21:25:21.927105
6136   | 21:25:21.932107
10516  | 21:25:21.937108
5728   | 21:25:21.941108
1600   | 21:25:21.946110
6996   | 21:25:21.950111
11780  | 21:25:21.954112
10448  | 21:25:21.958113
6652   | 21:25:21.962114
9716   | 21:25:21.966115
11444  | 21:25:21.970115
6576   | 21:25:21.975116
2928   | 21:25:21.979118
9916   | 21:25:21.983119
10688  | 21:25:21.987120
3200   | 21:25:21.991121
11156  | 21:25:21.995121
10656  | 21:25:21.999122
11636  | 21:25:22.003123
11312  | 21:25:22.007123
12088  | 21:25:22.011125
11284  | 21:25:22.015125
6584   | 21:25:22.019127
9748   | 21:25:22.023127
10904  | 21:25:22.027129
7720   | 21:25:22.031130
10860  | 21:25:22.035131
11352  | 21:25:22.039132
11192  | 21:25:22.043133
12000  | 21:25:22.048133
10652  | 21:25:22.052135
7936   | 21:25:22.056136
8324   | 21:25:22.060136
6136   | 21:25:22.064137
10516  | 21:25:22.068138
5728   | 21:25:22.072139
1600   | 21:25:22.077139
6996   | 21:25:22.081141
11780  | 21:25:22.085141
10448  | 21:25:22.089143
6652   | 21:25:22.093144
9716   | 21:25:22.097145
11444  | 21:25:22.101145
6576   | 21:25:22.105145
2928   | 21:25:22.109147
9916   | 21:25:22.113148
10688  | 21:25:22.117149
3200   | 21:25:22.121150
11156  | 21:25:22.125151
10656  | 21:25:22.129152
11636  | 21:25:22.133153
11312  | 21:25:22.137154
12088  | 21:25:22.141155
11284  | 21:25:22.145155
6584   | 21:25:22.149156
9748   | 21:25:22.153157
10904  | 21:25:22.157159
7720   | 21:25:22.161159
10860  | 21:25:22.165160
11352  | 21:25:22.169160
11192  | 21:25:22.173161
12000  | 21:25:22.177162
10652  | 21:25:22.181163
7936   | 21:25:22.185163
8324   | 21:25:22.189165
6136   | 21:25:22.193165
10516  | 21:25:22.197167
5728   | 21:25:22.201167
1600   | 21:25:22.205168
6996   | 21:25:22.209169
11780  | 21:25:22.213171
10448  | 21:25:22.217172
6652   | 21:25:22.221172
9716   | 21:25:22.225174
11444  | 21:25:22.229174
6576   | 21:25:22.233175
2928   | 21:25:22.237176
9916   | 21:25:22.241177
10688  | 21:25:22.246178
3200   | 21:25:22.250178
11156  | 21:25:22.254179
10656  | 21:25:22.258180
11636  | 21:25:22.263181
11312  | 21:25:22.267182
12088  | 21:25:22.271184
11284  | 21:25:22.275185
6584   | 21:25:22.279186
9748   | 21:25:22.283187
10904  | 21:25:22.287187
7720   | 21:25:22.291189
10860  | 21:25:22.295189
11352  | 21:25:22.299190
11192  | 21:25:22.303191
12000  | 21:25:22.307192
10652  | 21:25:22.311193
7936   | 21:25:22.315193
8324   | 21:25:22.319195
6136   | 21:25:22.323196
10516  | 21:25:22.327196
5728   | 21:25:22.331197
1600   | 21:25:22.336198
6996   | 21:25:22.340198
11780  | 21:25:22.344200
10448  | 21:25:22.348201
6652   | 21:25:22.352202
9716   | 21:25:22.356203
11444  | 21:25:22.360204
6576   | 21:25:22.364205
2928   | 21:25:22.368205
9916   | 21:25:22.373207
10688  | 21:25:22.378208
3200   | 21:25:22.382208
11156  | 21:25:22.387209
10656  | 21:25:22.391210
11636  | 21:25:22.396211
11312  | 21:25:22.400212
12088  | 21:25:22.404213
11284  | 21:25:22.408215
6584   | 21:25:22.412216
9748   | 21:25:22.416217
10904  | 21:25:22.420218
7720   | 21:25:22.424217
10860  | 21:25:22.428219
11352  | 21:25:22.432220
11192  | 21:25:22.436221
12000  | 21:25:22.440221
10652  | 21:25:22.444222
7936   | 21:25:22.449224
8324   | 21:25:22.453225
6136   | 21:25:22.457226
10516  | 21:25:22.461227
5728   | 21:25:22.465228
1600   | 21:25:22.469229
6996   | 21:25:22.474229
11780  | 21:25:22.478231
10448  | 21:25:22.482231
6652   | 21:25:22.486233
9716   | 21:25:22.490232
11444  | 21:25:22.494234
6576   | 21:25:22.499235
2928   | 21:25:22.503236
9916   | 21:25:22.507237
10688  | 21:25:22.511237
3200   | 21:25:22.515238
11156  | 21:25:22.519240
10656  | 21:25:22.523241
11636  | 21:25:22.527242
11312  | 21:25:22.532243
12088  | 21:25:22.536244
11284  | 21:25:22.540244
6584   | 21:25:22.544244
9748   | 21:25:22.548246
10904  | 21:25:22.552247
7720   | 21:25:22.556248
10860  | 21:25:22.560249
11352  | 21:25:22.564249
11192  | 21:25:22.568251
12000  | 21:25:22.572252
10652  | 21:25:22.576253
7936   | 21:25:22.580253
8324   | 21:25:22.585255
6136   | 21:25:22.589255
10516  | 21:25:22.593256
5728   | 21:25:22.597258
1600   | 21:25:22.601258
6996   | 21:25:22.605259
11780  | 21:25:22.609260
10448  | 21:25:22.613261
6652   | 21:25:22.618262
9716   | 21:25:22.622263
11444  | 21:25:22.626264
6576   | 21:25:22.630264
2928   | 21:25:22.634266
9916   | 21:25:22.638267
10688  | 21:25:22.643267
3200   | 21:25:22.648269
11156  | 21:25:22.652270
10656  | 21:25:22.657270
11636  | 21:25:22.661272
11312  | 21:25:22.665273
12088  | 21:25:22.669273
11284  | 21:25:22.673274
6584   | 21:25:22.677275
9748   | 21:25:22.681277
10904  | 21:25:22.686278
7720   | 21:25:22.690278
10860  | 21:25:22.694280
11352  | 21:25:22.698280
11192  | 21:25:22.702281
12000  | 21:25:22.706282
10652  | 21:25:22.711282
7936   | 21:25:22.715284
8324   | 21:25:22.719285
6136   | 21:25:22.723286
10516  | 21:25:22.727287
5728   | 21:25:22.731288
1600   | 21:25:22.735288
6996   | 21:25:22.739289
11780  | 21:25:22.743290
10448  | 21:25:22.747291
6652   | 21:25:22.752293
9716   | 21:25:22.756294
11444  | 21:25:22.760293
6576   | 21:25:22.763295
2928   | 21:25:22.767295
9916   | 21:25:22.772297
10688  | 21:25:22.777298
3200   | 21:25:22.781299
11156  | 21:25:22.785299
10656  | 21:25:22.789300
11636  | 21:25:22.793301
11312  | 21:25:22.797303
12088  | 21:25:22.801304
11284  | 21:25:22.805305
6584   | 21:25:22.809305
9748   | 21:25:22.813305
10904  | 21:25:22.818306
7720   | 21:25:22.822308
10860  | 21:25:22.826310
11352  | 21:25:22.830310
11192  | 21:25:22.834310
12000  | 21:25:22.838311
10652  | 21:25:22.843312
7936   | 21:25:22.847313
8324   | 21:25:22.851315
6136   | 21:25:22.855316
10516  | 21:25:22.859317
5728   | 21:25:22.863318
1600   | 21:25:22.867319
6996   | 21:25:22.871320
11780  | 21:25:22.875321
10448  | 21:25:22.880322
6652   | 21:25:22.885322
9716   | 21:25:22.889323
11444  | 21:25:22.893324
6576   | 21:25:22.897325
2928   | 21:25:22.901326
9916   | 21:25:22.906327
10688  | 21:25:22.910328
3200   | 21:25:22.914328
11156  | 21:25:22.918330
10656  | 21:25:22.922330
11636  | 21:25:22.926332
11312  | 21:25:22.931333
12088  | 21:25:22.936334
11284  | 21:25:22.940335
6584   | 21:25:22.944336
9748   | 21:25:22.949337
10904  | 21:25:22.953338
7720   | 21:25:22.957339
10860  | 21:25:22.961339
11352  | 21:25:22.965340
11192  | 21:25:22.969341
12000  | 21:25:22.973343
10652  | 21:25:22.977343
7936   | 21:25:22.982343
8324   | 21:25:22.986344
6136   | 21:25:22.990346
10516  | 21:25:22.994346
5728   | 21:25:22.998347
1600   | 21:25:23.002349
6996   | 21:25:23.007349
11780  | 21:25:23.011350
10448  | 21:25:23.015352
6652   | 21:25:23.019353
9716   | 21:25:23.023354
11444  | 21:25:23.027355
6576   | 21:25:23.031356
2928   | 21:25:23.035356
9916   | 21:25:23.039358
10688  | 21:25:23.043357
3200   | 21:25:23.048359
11156  | 21:25:23.052359
10656  | 21:25:23.056360
11636  | 21:25:23.060362
11312  | 21:25:23.064363
12088  | 21:25:23.068363
11284  | 21:25:23.073366
6584   | 21:25:23.077366
9748   | 21:25:23.081367
10904  | 21:25:23.085368
7720   | 21:25:23.089369
10860  | 21:25:23.093369
11352  | 21:25:23.097369
11192  | 21:25:23.101371
12000  | 21:25:23.106372
10652  | 21:25:23.110373
7936   | 21:25:23.114373
8324   | 21:25:23.118374
6136   | 21:25:23.122376
10516  | 21:25:23.125377
5728   | 21:25:23.130377
1600   | 21:25:23.134378
6996   | 21:25:23.138379
11780  | 21:25:23.142381
10448  | 21:25:23.146382
6652   | 21:25:23.150382
9716   | 21:25:23.154383
11444  | 21:25:23.158383
6576   | 21:25:23.162385
2928   | 21:25:23.167385
9916   | 21:25:23.171386
10688  | 21:25:23.175388
3200   | 21:25:23.179389
11156  | 21:25:23.183390
10656  | 21:25:23.187391
11636  | 21:25:23.191392
11312  | 21:25:23.195393
12088  | 21:25:23.199393
11284  | 21:25:23.203394
6584   | 21:25:23.208395
9748   | 21:25:23.212396
10904  | 21:25:23.216398
7720   | 21:25:23.221398
10860  | 21:25:23.225399
11352  | 21:25:23.229401
11192  | 21:25:23.233401
12000  | 21:25:23.237402
10652  | 21:25:23.242403
7936   | 21:25:23.246403
8324   | 21:25:23.250405
6136   | 21:25:23.254406
10516  | 21:25:23.258407
5728   | 21:25:23.263408
1600   | 21:25:23.268409
6996   | 21:25:23.273409
11780  | 21:25:23.277411
10448  | 21:25:23.281412
6652   | 21:25:23.285412
9716   | 21:25:23.289413
11444  | 21:25:23.293415
6576   | 21:25:23.297416
2928   | 21:25:23.301416
9916   | 21:25:23.306417
10688  | 21:25:23.310418
3200   | 21:25:23.314419
11156  | 21:25:23.318420
10656  | 21:25:23.322421
11636  | 21:25:23.326422
11312  | 21:25:23.330422
12088  | 21:25:23.334424
11284  | 21:25:23.339425
6584   | 21:25:23.344426
9748   | 21:25:23.348427
10904  | 21:25:23.352428
7720   | 21:25:23.356429
10860  | 21:25:23.360430
11352  | 21:25:23.364431
11192  | 21:25:23.369432
12000  | 21:25:23.373432
10652  | 21:25:23.377433
7936   | 21:25:23.381434
8324   | 21:25:23.385435
6136   | 21:25:23.389436
10516  | 21:25:23.393436
5728   | 21:25:23.397438
1600   | 21:25:23.402439
6996   | 21:25:23.406440
11780  | 21:25:23.410441
10448  | 21:25:23.414442
6652   | 21:25:23.418443
9716   | 21:25:23.422444
11444  | 21:25:23.426445
6576   | 21:25:23.431445
2928   | 21:25:23.435447
9916   | 21:25:23.440448
10688  | 21:25:23.444449
3200   | 21:25:23.448449
11156  | 21:25:23.452450
10656  | 21:25:23.456451
11636  | 21:25:23.460452
11312  | 21:25:23.464453
12088  | 21:25:23.468453
11284  | 21:25:23.473455
6584   | 21:25:23.477456
9748   | 21:25:23.481457
10904  | 21:25:23.485458
7720   | 21:25:23.489458
10860  | 21:25:23.493459
11352  | 21:25:23.498461
11192  | 21:25:23.502462
12000  | 21:25:23.506462
10652  | 21:25:23.510463
7936   | 21:25:23.514464
8324   | 21:25:23.518465
6136   | 21:25:23.522465
10516  | 21:25:23.526466
5728   | 21:25:23.530467
1600   | 21:25:23.535469
6996   | 21:25:23.539470
11780  | 21:25:23.543471
10448  | 21:25:23.547471
6652   | 21:25:23.552474
9716   | 21:25:23.556474
11444  | 21:25:23.559474
6576   | 21:25:23.563475
2928   | 21:25:23.567476
